angry,dates,haha,like,love,messages,sad,wow,url
0,2014-10-25T08:30:03+0000,0,117,0,"Electricidad para comunidades en Nagua

Los residentes en las comunidades manifestaron su satisfacción por la luz http://ht.ly/DjK08",0,0,http://ht.ly/DjK08
0,2014-09-29T17:02:39+0000,0,39,0,"Entregarán primeros 200 carnets a extranjeros en Plan de Regularización.

Aquí detalles del proceso que se realizará la próxima semana http://ht.ly/C4Lh3",0,0,http://ht.ly/C4Lh3
0,2014-09-29T10:45:00+0000,0,139,0,"Editorial: ¿Qué hacer?

Tomar decisiones soberanas independientemente de lo que piensen otros #DLOpinión http://ht.ly/C3dM6",0,0,http://ht.ly/C3dM6
0,2014-09-29T06:00:03+0000,0,100,0,"La explotación de una mina es una amenaza para el acueducto de Hato Mayor

Aseguran que en cualquier momento la tubería podría verse afectada http://ht.ly/C3dcd",0,0,http://ht.ly/C3dcd
0,2014-09-28T18:30:03+0000,0,54,0,"La comida como pasión, arte... ¡y evento! http://ht.ly/C2rF9",0,0,http://ht.ly/C2rF9
0,2014-09-27T19:00:03+0000,0,32,0,"Clara Rojas,secuestrada FARC:Colombia necesita cerrar cicatrices para avanzar http://ht.ly/C1vvc 

La abogada confesó que, ""quizá"", el componente espiritual que residía en ella antes de ser secuestrada ""se fortaleció"" en los seis años que pasó cautiva, durante los que se quedó embarazada y tuvo a su hijo Emmanuel, y en los que estuvo incomunicada ""el 95 por ciento"" del tiempo y se sintió ""olvidada"" y ""sola"".",0,0,http://ht.ly/C1vvc
0,2014-09-27T18:30:54+0000,0,84,0,"Escapan cinco reos de la comandancia policial de La Vega http://ht.ly/C1vdS 

El hecho ocurrió la madrugada del jueves, donde escaparon del cuartel de la institución del orden los internos Sergio Ulerio Méndez (Menol), Wilton Miguel Mora Cruz, Wellington Antonio Suriel Estefen, Jorge Luis Peralta Peralta y Luis Zorrilla.",0,0,http://ht.ly/C1vdS
0,2014-09-27T14:35:11+0000,0,77,0,"Las EDE necesitan US$600 millones para bajar las pérdidas de 33% a 14% http://ht.ly/C1eZG 

Para los próximos cuatro años, el país debe invertir US$600 millones en el marco de un nuevo y más amplio Plan de Acción para la Modernización en el Sector Eléctrico, si es que se propone reducir las pérdidas totales de electricidad que se dan en las líneas de distribución hasta alrededor del 14%, que es más o menos el promedio regional.",0,0,http://ht.ly/C1eZG
0,2014-09-27T13:00:02+0000,0,1102,0,"La presa de Tavera está seca; crisis de agua en Santiago

Coraasan advierte que cerrarán los lavaderos públicos y privados si la crisis persiste http://ht.ly/C0NKm",0,1,http://ht.ly/C0NKm
0,2014-09-27T09:00:03+0000,0,1233,0,"Japón dona equipos al hospital Luis Eduardo Aybar

La donación incluye ventiladores e incubadoras para recién nacidos http://ht.ly/C0Nxh",0,0,http://ht.ly/C0Nxh
0,2014-09-26T15:34:20+0000,0,121,0,"¿Estrenar zapatos nuevos sin el dolor del primer día?

Aquí un método para ensancharlos que les dejará congelados http://ht.ly/BZ6vP",0,0,http://ht.ly/BZ6vP
0,2014-09-26T10:30:01+0000,0,679,0,"Editorial: Oportunidad

El sistema político dominicano tiene una oportunidad de oro de dar un ejemplo con el caso de la compra de los aviones Tucano #DLOpinión http://ht.ly/BXmFc",0,0,http://ht.ly/BXmFc
0,2014-09-25T17:45:02+0000,0,96,0,Paulino necesita más recursos para educar a los consumidores http://ht.ly/BV6WO,0,0,http://ht.ly/BV6WO
0,2014-09-25T15:45:01+0000,0,81,0,"Juegos de hoy y posibles lanzadores, béisbol de Grandes Ligas http://ht.ly/BV5m1",0,0,http://ht.ly/BV5m1
0,2014-09-25T13:45:03+0000,0,334,0,"La Procuraduría no cree que los haitianos estén armados en la República Dominicana http://ht.ly/BUz8E 

El procurador general de la República, Francisco Domínguez Brito, rechazó que a nivel general los haitianos estén armados en el país.",0,0,http://ht.ly/BUz8E
0,2014-09-25T01:36:26+0000,0,167,0,"La NASA es un reflejo de lo poco que arriesga la sociedad, según astronauta

Criticó que las decisiones se dejen en manos de políticos, quienes, según dijo, tratan de permanecer en el poder, y no asumen riesgos http://ht.ly/BTn2z",0,0,http://ht.ly/BTn2z
0,2014-09-24T19:54:26+0000,0,1130,0,Un senador y un alto militar habrían recibido US$ 3.5 millones en compra de Tucanos http://ht.ly/BSDXF,0,0,http://ht.ly/BSDXF
0,2014-09-24T13:55:03+0000,0,35,0,"Diputados ratifican un préstamo por €17.7 millones http://ht.ly/BRr8X 

La Cámara de Diputados ratificó ayer un convenio de crédito por un importe máximo de €17,722,966.00 para financiar el Proyecto de Equipamiento del Instituto Nacional del Cáncer Rosa Emilia Tavares y su adenda número 1, del 29 de mayo pasado.",0,0,http://ht.ly/BRr8X
0,2014-09-24T07:00:03+0000,0,61,0,Gobierno español retira su reforma del aborto y hará modificaciones menores http://ht.ly/BQFKY,0,0,http://ht.ly/BQFKY
0,2014-09-24T06:00:03+0000,0,109,0,"Cuerpo de Bomberos de Santo Domingo, equipado para enfrentar desastres

Los bomberos del Distrito Nacional han crecido en la medida que la ciudad lo ha ido exigiendo http://ht.ly/BQFQ4",0,0,http://ht.ly/BQFQ4
0,2014-09-24T00:30:02+0000,0,252,0,Centros de cedulación y oficialías no laborarán mañana Día de las Mercedes http://ht.ly/BQnnQ,0,0,http://ht.ly/BQnnQ
0,2014-09-23T20:05:03+0000,0,57,0,"Diputados ratifican préstamo de 17.7 millones de euros 

La iniciativa fue aprobada en el Senado el pasado 17 de septiembre http://ht.ly/BPC9s",0,0,http://ht.ly/BPC9s
0,2014-09-23T19:30:03+0000,0,42,0,"La ONU respalda las acciones contra el EI en Siria y pide proteger a civiles 

Urgió a los países participantes en la campaña contra el EI a ""cumplir con la ley humanitaria http://ht.ly/BPszP",0,0,http://ht.ly/BPszP
0,2014-09-23T18:30:03+0000,0,54,0,"Tolentino Dipp considera irracional pedir la salida de ACNUR 

Afirma que el problema migratorio debe resolverse eficientizando las políticas estatales http://ht.ly/BPeuj",0,0,http://ht.ly/BPeuj
0,2014-09-23T16:00:00+0000,0,25,0,Víctor Estrella desciende nueve puestos y Hernández bajó un peldaño http://ht.ly/BOltk,0,0,http://ht.ly/BOltk
0,2014-09-23T02:05:50+0000,0,375,0,Vicepresidenta anuncia remodelación del Robert Reid; le construirán dos edificios más http://ht.ly/BNzaj,0,0,http://ht.ly/BNzaj
0,2014-09-23T01:00:02+0000,0,262,0,"Dominicano Eury Pérez llega a los Yanquis

A fin de abrir un espacio para Pérez en la nómina de 40 peloteros, el zurdo Josh Outman fue dado de baja http://ht.ly/BNrSm",0,0,http://ht.ly/BNrSm
0,2014-09-21T00:33:47+0000,0,579,0,"Danilo Medina partió a Nueva York y regresa el miércoles

El gobernante salió en un vuelo comercial por el Aeropuerto Internacional Las Américas http://ht.ly/BJhMU",0,0,http://ht.ly/BJhMU
0,2014-09-20T23:29:49+0000,0,469,0,"Voluntarios se unen para limpiar márgenes de ríos y playas

""La experiencia gratificante es ver desde niños hasta adultos, hasta la milicia colaborando"" http://ht.ly/BJfbQ",0,0,http://ht.ly/BJfbQ
0,2014-09-20T13:30:01+0000,0,116,0,"Salud Pública pide investigar el origen de falso ébola

Infectóloga asegura que son escasas las posibilidades que el virus entre al país http://ht.ly/BIxD9",0,0,http://ht.ly/BIxD9
0,2014-09-20T11:30:02+0000,0,102,0,"Los jefes de altos mandos discuten en el Palacio Nacional mejorías del sistema 9-1-1

El jueves en la noche hubo una falla en el servicio de Claro http://ht.ly/BIcaL",0,0,http://ht.ly/BIcaL
0,2014-09-20T07:00:04+0000,0,81,0,"Isabel II dice que el ""amor por Escocia"" mantiene unidos a los británicos

La soberana, de 88 años, pasó la jornada electoral y la noche del recuento en su residencia escocesa de Balmoral http://ht.ly/BIc5S",0,0,http://ht.ly/BIc5S
0,2014-09-19T21:40:52+0000,0,1273,0,"Mandan a la cárcel a expresidente salvadoreño

Francisco Flores es el primer expresidente salvadoreño que es enviado a la cárcel http://ht.ly/BHPCU",0,0,http://ht.ly/BHPCU
0,2014-09-18T20:00:03+0000,0,50,0,"Yihadistas del EI muestran un vídeo del rehén británico John Cantlie http://ht.ly/BEHNN 

Con aspecto sereno y ataviado con un traje naranja, Cantlie afirma que algunos Gobiernos europeos sí han negociado con el EI la liberación de sus ciudadanos retenidos.",0,0,http://ht.ly/BEHNN
0,2014-09-18T12:30:10+0000,0,72,0,"Tribunal Superior Administrativo falla hoy solicitud sobre plantas a carbón  http://ht.ly/BDGH2 

El Tribunal se apresta a las 9:00 am, a dar lectura al fallo de una solicitud que busca dejar sin efecto la suspensión del proceso de licitación pública internacional para la construcción de dos plantas de electricidad a carbón.",0,0,http://ht.ly/BDGH2
0,2014-09-17T19:00:04+0000,0,130,0,"Esta noche inauguran en Santiago a Expo-Cibao 2014.
Tendrá como sede el Gran Teatro del Cibao y se extenderá hasta el domingo 21.
http://ht.ly/BBHxN",0,0,http://ht.ly/BBHxN
0,2014-09-17T13:01:20+0000,0,82,0,"Señales de tsunami en calles de pueblos sureños http://ht.ly/BB59N 

Desde abril de 2013, las ONG Plan Internacional, Habitat y Oxfam se enfrascaron en el proyecto ""Alertar, informar e incluir"", de prevención y alerta temprana, que incluye educar a la comunidad. Con apoyo de la Onamet, instalaron recientemente en Puerto Viejo 18 señales de evacuación ante tsunami y 33 en Palmar de Ocoa.",0,0,http://ht.ly/BB59N
0,2014-09-17T12:29:20+0000,0,124,0,"Cambios en el Gobierno fortalecen el “danilismo”  

“Eran de esperarse”. Así coinciden los analistas políticos Rosario Espinal y Freddy Ángel Castro. http://ht.ly/BB0un",0,0,http://ht.ly/BB0un
0,2014-09-17T10:30:00+0000,0,114,0,"Editorial: Sobre la deuda

Cualquier choque externo pone en peligro la estabilidad. Así nacen las revoluciones #DLOpinión http://ht.ly/BAnGO",0,0,http://ht.ly/BAnGO
0,2014-09-17T06:00:01+0000,0,39,0,"El CODIA recuerda su rol como asesor del Estado

La institución trabaja para enfrentar los problemas que atraviesan los profesionales http://ht.ly/BAlUq",0,0,http://ht.ly/BAlUq
0,2014-09-16T20:00:03+0000,0,280,0,Entregan a EE.UU. 14 dominicanos pedidos en extradición http://ht.ly/Bzl5n,0,0,http://ht.ly/Bzl5n
0,2014-09-16T18:40:02+0000,0,64,0,"Nuevo ministro consejero en Haití asegura que no tiene ""cola que le pisen"" http://ht.ly/Bzdfi 

Publicaciones de prensa resaltan que el diplomático fue cancelado a principio de 2007 como cónsul en Belladere por alegadamente operar dos consulados clandestinos mediante los cuales se emitían visas sin autorización de la cancillería.",0,0,http://ht.ly/Bzdfi
0,2014-09-15T22:50:48+0000,0,174,0,"Desconocidos tirotean Palacio de Justicia de Salcedo

Hasta el momento se desconoce quién o quienes protagonizaron el atentado http://ht.ly/BxgdN",0,0,http://ht.ly/BxgdN
0,2014-09-15T20:52:45+0000,0,896,0,"Juez ordena permitir gira de Fefita La Grande en Estados Unidos

Fefita La Grande y Vidal Cedeño ganan primer round en corte de Nueva York http://ht.ly/Bx1WE",0,0,http://ht.ly/Bx1WE
0,2014-09-15T08:00:03+0000,0,59,0,"Pide un recorte de gastos superfluos

Defensora del Pueblo pide al presidente ponderar su recomendación http://ht.ly/BuIL9",0,0,http://ht.ly/BuIL9
0,2014-09-15T01:00:01+0000,0,126,0,"Hatuey De Camps dice que atomización de la oposición favorece al PLD

Cita dificultades para un acuerdo entre Miguel Vargas Maldonado e Hipólito Mejía http://ht.ly/BuqAQ",0,0,http://ht.ly/BuqAQ
0,2014-09-14T20:00:03+0000,0,52,0,Un revés más: Oscar Pistorius con el reto de superar una posible condena de 15 años de prisiónhttp://ht.ly/Bu3WQ,0,0,http://ht.ly/Bu3WQ
0,2014-09-14T18:49:20+0000,0,129,0,"Vargas Maldonado ya es candidato presidencial por el PRD

Se le otorgó poder para escoger su candidato vicepresidencial,  formalizar alianzas electorales con otras organizaciones políticas http://ht.ly/Bu5ew",0,0,http://ht.ly/Bu5ew
0,2014-09-14T18:05:02+0000,0,310,0,"Maná: ""Todo lo hacemos con el corazón y mucho respeto hacia el público"" http://ht.ly/Bu3DY",0,0,http://ht.ly/Bu3DY
0,2014-09-14T15:04:44+0000,0,184,0,"Brugal: la historia tras las barricas
 http://ht.ly/BtVP4",0,0,http://ht.ly/BtVP4
0,2014-09-14T05:20:03+0000,0,54,0,"Las medias ganan protagonismo.
La pasarela, ávida de tendencias, ha convertido a los calcetines en el ""must"" de la próxima temporada. 

http://ht.ly/Btfux",0,0,http://ht.ly/Btfux
0,2014-09-13T18:00:03+0000,0,96,0,"Teatro, música en la cartelera para este fin de semana http://ht.ly/BsTJ7",0,0,http://ht.ly/BsTJ7
0,2014-09-13T08:00:02+0000,0,77,0,"Realizan un taller sobre prevención de #dengue y #chikungunya

Salud Pública imparte capacitación a ONG’s de cómo prevenir estas enfermedades http://ht.ly/BshyQ",0,0,http://ht.ly/BshyQ
0,2014-09-12T00:30:02+0000,0,114,0,"Trasladan a Winston Rizik desde la DNCD a centro de corrección de La Vega

La Procuraduría dice que no se envió a Najayo Hombre porque corría peligro contra su vida http://ht.ly/Bp7YZ",0,0,http://ht.ly/Bp7YZ
0,2014-09-11T19:00:05+0000,0,39,0,"Si tienes planes de ir al #cine, aquí la #cartelera y los #estrenos de la semana http://ht.ly/Bmn8r",0,0,http://ht.ly/Bmn8r
0,2014-09-11T11:00:03+0000,0,62,0,"Los votantes mayores de 36 años decidirán las elecciones de 2016

La mujer sería vital, pues aportaría 3.5 millones de los votos http://ht.ly/BmBuZ",0,0,http://ht.ly/BmBuZ
0,2014-09-11T08:00:04+0000,0,84,0,"Entregan RD$41 millones para un proyecto habitacional en La Vega

208 apartamentos serán construidos para alojar a familias a familias pobres http://ht.ly/BmBYN",0,0,http://ht.ly/BmBYN
0,2014-09-10T19:30:02+0000,0,849,0,"Obispo de La Vega recuerda a Danilo Medina que ""respetar no es doblegarse"".
Dice que la Falconbridge tiene muchas tierras en Canadá, ""que se vayan para allá"".
http://ht.ly/BlBEu",0,0,http://ht.ly/BlBEu
0,2014-09-10T18:00:04+0000,0,44,0,Asamblea General ONU aprueba impulsar marco jurídico para reestructurar deuda http://ht.ly/Ble4L,0,0,http://ht.ly/Ble4L
0,2014-09-10T07:00:03+0000,0,37,0,"Chile: Buscan a terroristas entre anarquistas

Desde enero se han registrado 29 bombas, algunas fueron desactivadas, pero el ataque del lunes generó mucho mayor impacto http://ht.ly/BjvLu",0,0,http://ht.ly/BjvLu
0,2014-09-10T00:30:57+0000,0,569,0,"Quince estudiantes se intoxican tras ingerir almuerzo escolar en Cotuí

Fueron internados en el hospital Inmaculada Concepción http://ht.ly/BjcPx",0,0,http://ht.ly/BjcPx
0,2014-09-09T19:00:03+0000,0,26,0,"Los Hatillos y Yerba Buena ganan en inicio softbol de Hato Mayor.
En la justa se disputa la copa Presidente con apoyo de la Fedosa.
http://ht.ly/Bi0y2",0,0,http://ht.ly/Bi0y2
0,2014-09-09T10:15:00+0000,0,897,0,"Editorial: Yaqui

Llenó toda una época de la televisión y la radio nacionales con su dicción perfecta y sabiduría #DLOpinión http://ht.ly/BgudZ",0,0,http://ht.ly/BgudZ
0,2014-09-09T08:00:01+0000,0,41,0,"La Inspectoría de la Policía Nacional realiza cambios en las provincias

Al tiempo que instituyó el premio a la excelencia policial, mediante el cual ese organismo reconocerá al ”Inspector del Mes” http://ht.ly/Bgtjg",0,0,http://ht.ly/Bgtjg
0,2014-09-09T05:00:02+0000,0,14,0,"Ramón Ventura Camejo explica la revisión del Sistema de Carrera Administrativa

Expuso las expectativas del Ministerio de Administración Pública sobre el tema ante una misión de la OEA http://ht.ly/BgrnH",0,0,http://ht.ly/BgrnH
0,2014-09-08T17:30:03+0000,0,71,0,"Normas europeas ponen en riesgo campos de lavanda 

Según las normas, el aceite de la lavanda podría producir alergias al igual que químicos tóxicos  http://ht.ly/BeIti",0,0,http://ht.ly/BeIti
0,2014-09-08T14:05:30+0000,0,433,0,"El “cerebro” de la data del Caribe en República Dominicana 

En el Parque Cibernético de Santo Domingo (PCSD) hay un lugar donde se guardan millones de datos informáticos en servidores celosamente protegidos en jaulas. Le llaman el NAP del Caribe. Conoce más aquí http://ht.ly/BedAm",0,0,http://ht.ly/BedAm
0,2014-09-08T01:30:03+0000,0,33,0,"Exdirector de Petrobras acusa a varios en sobornos
http://ht.ly/BcE7L",0,0,http://ht.ly/BcE7L
0,2014-09-07T23:30:03+0000,0,65,0,"""Relatos Salvajes"" el nuevo fenómeno del cine argentino http://ht.ly/BcDSK",0,0,http://ht.ly/BcDSK
0,2014-09-07T13:04:17+0000,0,6,0,"Juegos de hoy y posibles lanzadores, béisbol de Grandes Ligas http://ht.ly/BbRXg",0,0,http://ht.ly/BbRXg
0,2014-09-06T20:15:26+0000,0,290,0,"Eslovenia 71, Dominicana 61, en los 8vos de final de la Copa del Mundo de Baloncesto http://ht.ly/BbbIT",0,0,http://ht.ly/BbbIT
0,2014-09-06T18:09:39+0000,0,116,0,Procuraduría solicita prisión contra Winston Rizik http://ht.ly/Bb2pF,0,0,http://ht.ly/Bb2pF
0,2014-09-06T12:29:18+0000,0,572,0,"Gran Santo Domingo: crónica de una metrópoli anunciada.

Es necesario definir el ámbito de esta nueva metrópoli, que es más que la provincia de Santo Domingo. http://ht.ly/BasGp",0,0,http://ht.ly/BasGp
0,2014-09-06T07:00:02+0000,0,35,0,"Estados Unidos propone una coalición contra el Estado Islámico

Propuesta es parte de una estrategia contra milicianos del EI que controlan un tercio del este de Siria http://ht.ly/Ba7ya",0,0,http://ht.ly/Ba7ya
0,2014-09-04T19:30:04+0000,0,83,0,"Víctor Estrella jugaría en el país en diciembre.
El país acogerá tres torneos Futures en Santiago, La Bocha y el Parque del Este.

http://ht.ly/B5DdR",0,0,http://ht.ly/B5DdR
0,2014-09-04T16:05:02+0000,0,30,0,"En 2015, el Gobierno contempla emitir bonos por US$1,000 millones

Según JP Morgan, la mitad se colocaría en pesos dominicanos http://ht.ly/B5JtV",0,0,http://ht.ly/B5JtV
0,2014-09-04T11:30:03+0000,0,87,0,"La #LeydePartidos evitaría el uso de fondos del Estado

El PLD entrega propuesta a sus diputados; verá que se apruebe http://ht.ly/B4kdk",0,0,http://ht.ly/B4kdk
0,2014-09-04T00:00:03+0000,0,49,0,"Industriales de Herrera: Medina actuó apegado a la institucionalidad y al estado de derecho

Víctor Castro sostuvo que las razonespara observar la ley sobre #LomaMiranda están bien justificadas en ""buen derecho"" http://ht.ly/B3P7P",0,0,http://ht.ly/B3P7P
0,2014-09-03T19:30:01+0000,0,41,0,"Carlos Gómez está fuera de la alineación de Milwaukee por lesión en la muñeca. El dominicano estará afuera al menos durante una semana.

http://ht.ly/B3lC8",0,0,http://ht.ly/B3lC8
0,2014-09-03T18:30:03+0000,0,263,0,"DNCD decomisa 219 paquetes en una embarcación.
El contenido es un polvo del que se presume es cocaína o heroína http://ht.ly/B2S4m",0,0,http://ht.ly/B2S4m
0,2014-09-03T12:00:00+0000,0,79,0,"La circulación de fotografías de famosas desnudas hace dudar sobre la seguridad de almacenar información en la red

Aquí te ofrecemos algunas respuestas sobre cómo se guarda la información en la nube http://ht.ly/B1aoe",0,0,http://ht.ly/B1aoe
